 Mean of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
129.171875,0.133561192,-0.174616458,34.03307732,5.560734251,29.89193035,0
96.171875,0.532289921,2.627788119,21.31865897,8.229314863,72.38820072,0
100.921875,0.361255059,0.343091446,16.5527597,9.044596427,95.4146515,0
96.421875,0.868188928,0.366462663,41.40551541,3.680401252,12.492984,1
112.046875,0.186704244,-0.194087912,14.74536511,9.191298983,105.2215015,0
36.0625,5.350862699,35.98580629,81.1169902,0.303897634,-1.00595417,1
118.3125,0.138272744,-0.346147534,18.67993593,9.821232886,102.3440265,0
107.2109375,0.467818254,0.711132344,14.83199132,8.909684697,101.7556448,0
17.671875,5.976705461,38.32876428,63.74260797,1.370528004,1.24061254,1
128.1015625,-0.141260678,-0.333423449,20.89341644,7.993562878,72.23372825,0
93.4921875,0.314204818,1.669431492,15.38702002,10.28166437,120.4196791,0
94.9921875,0.236244225,-0.177071311,27.25479133,6.66389539,45.58206925,0
76.96875,2.108866449,6.045174894,60.05531749,2.144710526,3.704627298,1
130.859375,-0.077207062,-0.26128624,28.19430952,6.63225188,44.49192218,0
133.96875,-0.208422583,-0.323318015,16.48265155,9.244745593,101.8510003,0
93.1015625,0.501497565,1.117013497,23.28352887,7.468171145,57.45808379,0
124.6640625,0.050878103,-0.293811971,13.68451006,11.85657133,170.9244113,0
84.5703125,0.551061177,2.107783982,22.90463057,7.723185417,62.81689101,0
110.1484375,0.355116933,1.792729591,14.83513259,11.19247727,149.6679853,0
143.7578125,-0.270217682,-0.469367619,41.75154587,4.124787402,16.07476751,0
144.109375,-0.160719816,0.343028857,65.35977872,1.805644056,1.343626575,0
73.140625,2.224342588,7.188845541,59.84781303,2.506847238,5.015605136,1
113.796875,0.022146461,0.703046473,12.9596539,15.07184072,245.9867847,0
81.6171875,0.883339918,1.759305663,29.85482659,5.589563407,33.18246438,1
50.1484375,3.884343126,23.47642352,41.82490927,4.059878119,16.38369186,1
62.296875,2.342500371,9.199861467,38.6297839,4.569072108,21.41290064,1
14.90625,7.210660828,53.02646526,75.63747526,-0.119869958,-0.972970887,1
60.8828125,2.449872617,11.3791132,48.86978279,3.322152211,9.756751039,1
95.3515625,0.569365867,1.260704131,16.29134245,8.747194888,90.35900597,0
91.234375,1.000568549,1.596992372,91.03407546,0.984922339,-0.851968351,0
18.4765625,5.9729128,38.46719303,71.63865489,0.617794791,-0.386980701,1
116.296875,0.058494385,0.29788942,16.09027832,8.540190582,93.29766216,0
105.5703125,0.623748058,1.522395675,13.674876,10.36700734,140.8577556,0
134.4296875,-0.118292069,0.120022572,21.61676592,6.57537743,51.59494122,0
62.765625,2.869593016,13.65133857,43.42229498,4.03619268,15.33900629,1
138.59375,-0.405024222,-1.035557437,47.15116617,3.761939001,12.67279179,0
176.890625,-1.291564673,0.643539961,61.41520235,-1.039828229,0.523338288,0
124.7578125,-0.030028935,-0.131237012,51.38437691,2.73513877,6.161050824,0
130.1875,-0.060984875,-0.543809943,13.95399058,9.21682288,115.9112782,0
91.734375,0.60527486,0.604172242,40.3842585,4.088567357,15.46865301,1
123.96875,0.184205253,-0.020183265,23.10596573,7.468757763,60.25088529,0
29.6875,5.166467548,32.24540555,49.85474647,3.045731387,8.938013716,1
129.25,0.174480063,-0.226149463,13.6365192,13.33027045,205.4587755,0
36.6640625,5.034695663,29.91491319,57.02494963,2.168780599,4.052715132,1
108.8125,0.521639714,0.159863109,21.45252614,7.530784179,60.57904496,0
91.1484375,0.668407602,2.679017173,19.37290983,9.545809639,92.10215016,0
131.7109375,0.034696445,-0.560666999,39.35415461,4.196184473,16.90887316,0
107.6796875,0.153552035,-0.324863162,18.21325122,8.967515983,91.56043311,0
92.8984375,0.747670302,3.403099999,10.51986191,16.0248918,325.2080225,0
125.3984375,0.068026056,-0.004114009,42.73031774,3.794354318,13.77783802,0
95.3125,0.355797851,0.208187678,12.50056483,12.32782028,196.943754,0
90.234375,0.815599722,1.141763994,21.75438806,6.782996309,49.98373208,1
26.9453125,6.110703671,40.85382605,80.07229781,0.216344527,-1.036452964,1
148.9140625,-0.472205817,0.25629999,17.00127632,9.48966168,113.3978342,0
138.2265625,0.128252719,-0.482553483,14.49871628,9.358606811,114.1374133,0
94.5546875,0.659774666,1.53300253,11.61185663,15.36656401,274.5469699,0
51.1796875,3.540392619,18.44180873,72.85860815,1.386723455,0.620479802,1
95.3984375,0.371840699,-0.105955784,16.49607321,8.463339602,83.77165246,0
105.734375,0.5710512,0.19427661,13.36736948,14.11941029,216.8783809,0
106.859375,0.177832357,-0.21943996,48.5029624,3.330083809,9.749382325,0
123.7265625,0.10403902,0.035030117,15.0670653,9.815773367,117.4180496,0
77.8515625,1.240382587,2.256911681,64.79778755,1.116439905,0.637207348,0
53.4765625,2.903626143,15.15971081,27.30866618,6.964346903,51.55119633,1
125.6328125,-0.014059011,-0.436555857,15.71121549,11.4971282,155.943172,0
48.3125,3.634014344,18.55715856,86.66999636,0.491667511,-1.207753263,1
49.984375,1.899144532,2.414101758,66.56060513,-0.89619592,-0.404415967,1
145.8046875,-0.116512624,-0.547796532,21.40139574,6.93319555,56.01076352,0
117.3671875,0.260396678,-0.248495839,51.00093993,3.003239322,7.893578117,0
33.2265625,5.296370877,31.05885068,57.7051843,2.45648463,5.328990924,1
102.5703125,0.385886369,0.200038331,12.16040597,11.83195093,188.3181547,0
99.703125,0.480652181,1.130088482,14.55251934,9.690377959,115.4662526,0
129.3046875,0.019568507,-0.339842585,14.24771725,9.629046948,120.2956246,0
81.6640625,1.703866855,4.148017391,47.68371841,3.297480118,10.61600989,1
101.6875,0.407855337,0.632202453,20.76423559,9.971577412,102.1214175,1
135.21875,0.054533326,-0.236347869,18.86798633,9.019433167,88.58299581,0
39.9609375,3.941096328,19.86629346,64.89842959,1.98015741,2.79384681,1
30.859375,3.897921826,15.72025702,64.29044596,1.103161105,0.564051451,1
105.453125,0.311234097,0.174222237,13.62695414,15.07296237,240.1801314,0
104.3984375,0.318997938,0.885576719,14.23936502,10.60164571,133.9891156,0
109.7890625,0.240458562,-0.08960456,38.11815854,3.620933312,12.26001162,0
125.125,0.044442713,-0.392104632,18.48917239,8.743455938,92.54583385,0
144.7265625,-0.169915787,0.217840825,19.77905504,9.24371112,92.25708135,0
96.6875,0.688368812,2.509435254,31.0751836,5.311122881,28.35052919,1
122.8984375,0.300062495,-0.034784916,69.66518052,0.853631179,-0.619453552,0
75.6796875,1.663576958,3.656040386,82.02374147,0.94238102,-0.561960661,1
109.046875,0.122395459,0.107346603,43.52340025,3.528078008,11.31375951,0
87.3359375,1.122536186,1.427885802,95.03118462,-0.43336351,-1.531109186,1
73.0,2.342840717,6.780450648,68.69177328,-0.283185658,-0.436295877,1
122.515625,0.029047344,-0.289134043,53.40087008,2.718129102,5.503381466,0
82.7109375,0.647294228,2.00773855,11.11380434,14.01427039,259.6659458,0
147.9921875,-0.107939893,-0.094670036,53.11001423,3.087925928,8.422609741,0
117.5625,0.142497031,-0.516390781,13.15581811,10.8318681,152.81419,0
101.7109375,0.461345706,0.368981957,15.47238306,12.30796981,160.8288079,0
107.40625,-0.036266866,-0.192143001,59.24622658,-1.45569224,1.248830713,0
96.65625,0.558955459,2.365791109,13.34241888,11.40027695,157.1539957,0
129.640625,0.054523551,-0.122545053,33.55053546,5.485119108,30.59351842,0
93.2890625,0.705729958,1.963508121,13.17945969,10.11245345,141.2153509,0
117.53125,0.271739231,0.133690632,22.94715286,7.28097409,54.71359624,0
159.4609375,-0.092523198,-0.35918513,17.23697864,11.5554842,140.6190558,0
102.65625,0.546055942,1.46064753,13.62930298,9.898550495,131.0589314,0
20.7890625,3.076011681,8.00513187,57.34438102,-0.462904879,-0.098067083,1
132.0546875,0.176822119,-0.122367908,10.00555275,17.27692219,379.4835771,0
78.0546875,1.555123382,3.749351741,83.12858644,-0.625662006,-0.92402117,1
42.5546875,3.603753261,13.37784737,69.86918409,0.549788835,-0.43151001,1
79.28125,0.856891893,1.725450723,16.42456127,9.839176881,112.1320559,0
126.1484375,0.088369799,-0.235032778,14.02400789,9.159717627,115.6139967,0
50.3671875,3.411557128,19.18811773,21.88631617,8.284255921,72.02723983,1
95.515625,1.020319126,0.654600589,79.82574307,0.853404387,-0.756714844,1
102.3515625,0.439504696,2.878284017,13.87435134,13.14885916,193.2370426,0
137.0859375,0.004315666,-0.139897478,11.53318438,12.52337909,219.5388777,0
116.6640625,0.086960876,-0.374969242,25.66312098,6.607289489,46.39489187,0
116.515625,0.164194802,-0.61279593,13.32431972,10.63617376,146.3462117,0
129.90625,0.038773097,-0.17251288,22.72505413,8.750496392,81.21538915,0
116.734375,0.180641897,0.037483017,26.26597166,6.655377115,44.87762327,0
82.6484375,0.611064591,3.874111053,14.35033082,9.172285111,111.884403,0
90.8046875,0.759447339,0.63730099,16.10939729,10.09200566,117.5479819,0
69.34375,1.52739993,6.204588064,36.16922737,4.5181213,20.17417263,1
121.1796875,-0.029067387,0.863590143,13.0103421,13.62790979,211.9393622,0
134.5078125,-0.031635558,-0.131965934,11.91586687,18.58770705,369.8968388,0
89.4765625,0.662060115,1.421693358,27.22318305,6.972957863,50.80413023,0
133.9765625,0.014293311,-0.334637258,20.59620671,8.767099323,80.94699303,0
141.140625,-0.323419544,-0.076720581,73.84700785,-0.891025068,-1.024357737,0
109.328125,0.27417972,0.293364656,29.46213125,5.969767333,36.44341953,1
103.6953125,0.971596653,1.151319448,16.13319469,10.13331939,120.4261744,0
36.0390625,3.312638443,10.61678866,13.53507086,13.30621017,200.8570219,1
151.78125,-0.12452117,0.691393134,12.49371337,12.68726962,196.3809464,0
112.8671875,0.253699662,0.381917351,19.72480939,7.604130563,67.92397332,0
55.5546875,3.386099145,17.27762954,40.83171334,3.613214833,13.44302918,1
115.171875,0.134886972,-0.23408336,13.37216128,10.40678866,146.0980923,0
126.7265625,0.218756316,-0.247388478,11.05945665,12.99146316,245.2046254,0
86.6953125,0.472322266,1.305062823,16.23571163,9.830029634,115.6962478,0
20.8203125,4.35255885,18.57683194,58.3881086,0.133757365,-0.185312647,1
99.8359375,0.585856718,1.208628068,15.91723326,9.750990636,112.6339385,1
109.0546875,0.620153917,0.078124351,85.6474307,-0.534723819,-1.222539428,0
126.7421875,0.251179746,0.349913728,15.75813067,10.66275955,128.6506516,0
139.0703125,-0.250373611,-0.976845205,13.10500056,10.08730728,142.4880393,0
37.9453125,4.64393735,24.69773167,75.38492581,1.188096123,0.197899545,1
30.8671875,5.273403641,32.67567927,50.80910369,2.55538357,6.692879465,1
119.703125,0.15295577,-0.410765529,13.46664736,10.7417151,149.367809,0
118.2421875,0.228857675,0.202205928,68.06034975,-1.17732361,-0.451929629,0
44.8828125,4.805442612,30.06194003,45.77443021,3.724953771,13.49530196,1
81.3125,0.676720789,1.430897983,14.80319062,9.604544167,114.285775,0
57.5546875,2.740055523,7.864373369,16.7783548,10.4503698,121.6933137,1
99.875,0.198011912,-0.330377543,15.39051081,8.989385874,103.0402019,0
120.9921875,0.073841502,-0.069121161,47.74697699,3.153130825,8.704456287,0
17.8359375,3.848161151,13.96497043,63.96920423,0.41307561,-0.548685368,1
125.3203125,-0.118252793,0.893916279,14.12751439,13.63278983,200.5690501,0
80.46875,1.296000118,4.199041312,69.42012977,1.347551335,0.763488711,1
32.515625,3.404557638,11.82359006,52.59607318,2.263988245,4.531248679,1
94.5859375,1.187308683,3.68746932,29.76039993,5.318766827,28.69804799,1
69.2109375,1.093096134,4.435121802,20.20025961,9.389613296,91.75081705,1
31.6015625,5.777222294,39.10297084,72.7426879,1.518847756,1.004429926,1
106.9375,0.693495497,0.0708385,62.03452022,2.45236426,4.601263057,1
99.484375,0.627220454,0.709300963,16.58819991,11.56064608,141.4855344,0
104.8203125,0.08028042,2.232677231,10.41259442,14.54123174,304.9021154,0
115.0234375,0.153374711,1.037014355,15.95176743,9.344499911,98.68975969,0
87.7734375,0.964594183,2.03239405,30.85202449,5.826356351,34.41622786,1
37.5625,4.315628088,21.67115274,64.10435767,1.573429201,1.678113162,1
107.6953125,0.301281845,0.913859927,19.33468348,9.854914538,101.5080362,0
121.4765625,0.506407661,0.720947388,40.42028352,4.427581883,18.70914104,1
99.390625,0.469409959,0.257304266,9.009992903,22.07906526,563.7681942,0
106.5703125,0.0491401,0.119026989,27.29860943,5.195282085,28.60716452,0
119.875,0.164220995,-0.183761546,15.30267867,8.479589229,92.51934407,0
139.53125,0.060858245,-0.306831238,99.5556424,0.142389414,-1.85207017,0
76.890625,1.390849204,2.472939287,29.8579131,6.281987155,40.44384599,1
122.2578125,0.223309622,-0.179271177,30.8651951,5.113846394,27.31654984,0
26.2578125,3.175990643,8.806832605,60.77609984,-0.379428078,-1.119171569,1
105.9921875,0.188449148,0.300872373,13.61005919,14.63903462,221.0865744,0
146.4296875,-0.339591121,0.281639262,29.59922297,5.781407844,34.15168048,0
106.484375,-0.026536687,-0.165455571,87.7727186,0.796171394,-1.118242566,0
111.0859375,0.41456221,0.205453901,37.87341868,4.111660844,16.30241696,0
123.46875,0.345780685,0.647414924,65.09419657,1.605538349,0.871363737,1
42.8359375,4.233078228,23.91826825,69.02299177,0.785385464,-0.112454296,1
132.0,-0.024365542,-0.785820127,13.96136561,14.92543086,239.1359697,0
104.578125,0.444887335,-0.123511296,15.19589911,12.02247028,160.5714122,0
115.2109375,0.072280268,-0.476255419,15.92457506,8.324767445,88.21564589,0
131.1640625,-0.106715533,0.027821383,36.53847378,4.007591369,15.17315434,0
81.890625,0.649335994,1.752516866,12.08902675,12.16227578,197.5566758,0
113.0234375,0.017036428,0.413936776,13.17835704,11.30482065,162.8930733,0
112.109375,0.075723822,0.785127901,15.45236048,9.830364857,111.6070395,0
124.0859375,0.277435878,0.527651085,16.09787269,10.73483925,125.6208599,0
151.265625,-0.287062184,-0.159546989,15.69830469,11.76922361,153.2658222,0
86.875,0.599407553,1.391232578,32.53345333,4.704492413,22.24927852,0
136.3984375,-0.052361153,0.152358035,11.10983127,18.12971574,365.6411374,0
80.4140625,1.624123115,5.892901682,68.9542381,1.508511427,0.623755762,1
154.875,-0.285642722,0.12928114,21.97191502,6.746837587,52.23002059,0
119.1171875,0.183128343,0.190505132,13.85149033,10.45736764,141.8230663,0
147.6171875,-0.241404246,0.124064734,39.11046437,4.244604469,17.36841692,0
70.90625,1.85835033,6.236208764,63.04153182,2.122816162,3.142798023,1
100.3203125,0.287879412,1.189195163,22.58113591,5.413261531,34.27674925,0
141.6015625,0.039740852,-1.151807727,41.26543331,3.268630573,10.45721551,0
118.40625,0.25745668,0.018602645,15.24772025,8.913707305,105.4892132,0
108.8203125,0.322116327,0.799674931,11.78732994,12.33829458,207.1063698,0
81.0859375,1.175522965,3.424507519,44.34816995,3.93256811,14.60375894,1
106.6171875,0.462326123,0.268678119,16.35877057,8.028416083,78.94986005,0
105.9296875,0.28049094,0.229686718,21.114637,7.400133294,59.10315317,1
58.21875,2.98209687,11.69646282,49.5573142,2.906033522,8.020109575,1
111.1640625,0.486544938,0.673016657,13.4127589,10.10591386,136.7214241,0
104.46875,1.153136192,1.282658503,92.01525827,-0.263265774,-1.488859201,1
111.171875,0.359765058,-0.747335503,87.23791079,0.916027429,-0.903460922,0
124.9140625,0.004719953,-0.312486118,21.54326939,7.88123068,69.77397768,0
79.3125,1.924103509,6.634948874,62.9745714,0.777976582,-0.332222475,1
92.4765625,1.2410772,0.934113669,81.29723349,-0.720683089,-0.713867955,1
75.5,1.76685161,3.40732993,42.67672812,3.817963177,14.92776886,1
71.8359375,1.36749263,3.81361683,21.74414967,8.886982961,83.68346619,1
112.5,0.23569171,-0.213213244,21.1545258,5.857611101,40.55435073,0
110.0703125,0.357408573,0.030862018,16.62802705,9.349768579,106.6566977,0
118.8828125,-0.024708789,-0.471540254,16.2679416,11.12452937,141.338692,0
7.0625,5.835200668,34.93484417,57.00518572,0.813399064,-0.126617647,1
112.03125,0.362645087,0.106954696,21.82308376,7.278548572,56.57311894,0
23.2265625,4.9401255,25.45324765,72.11734986,-0.065027063,-0.678937398,1
36.8828125,4.177538111,21.19882157,75.97207069,0.418538803,-0.744468025,1
88.4453125,0.670836487,2.325968608,16.69122636,10.27316612,119.5889045,0
137.765625,-0.032194399,0.170853558,17.83659127,7.98439711,75.60194716,0
30.28125,4.6991239,26.99715183,63.7597895,1.120805656,0.671562048,1
127.90625,-0.114051155,-0.201233912,107.4520459,0.452550336,-1.763588739,0
105.9609375,0.61673775,0.50094631,85.3273382,0.63255938,-1.547940266,0
120.15625,-0.038485131,-0.173062788,25.12560654,6.625098696,46.62343477,0
46.6640625,2.703024585,9.705203911,67.46921695,1.921260303,2.493062298,1
68.1015625,2.10780892,8.442367704,31.01071025,5.862879274,34.59967467,1
139.625,-0.184104506,-0.015895758,10.09294869,17.07881177,367.4549549,0
16.25,6.026511044,37.70232112,93.41866189,0.010348421,-1.5677302,1
154.328125,-0.079908459,-0.685811889,15.09227563,10.66082779,130.3232321,0
35.640625,3.641673929,12.98391902,71.43243426,0.805389421,-0.306078538,1
123.90625,0.199336737,0.094058314,12.08610056,14.41677073,237.3956727,0
103.15625,0.231941895,0.787539805,14.36308183,9.638757512,121.8369157,0
31.8125,5.109232055,28.39143769,74.62417341,0.76994675,-0.412583924,1
149.0078125,-0.31595724,-0.118581169,24.56178722,5.406970558,33.00660382,0
112.5703125,0.369606583,1.154466251,13.42366353,16.45809591,278.5807942,1
81.8125,0.99182166,2.415740588,19.32350622,8.006279316,73.05898,0
122.359375,0.065169862,1.256772563,20.09698612,9.430429839,94.99471844,0
86.3359375,0.714714821,1.62388973,14.01809952,12.00055009,159.8529206,0
122.296875,0.375331857,0.700816628,20.32379219,6.368052774,46.24767661,0
91.2578125,0.60502817,1.398909742,41.30100355,3.805748277,13.64888554,0
120.59375,0.137535454,-0.232141931,20.84798845,8.088507973,75.91971125,0
124.765625,0.054570063,-0.997392102,25.62339571,7.579724511,59.35000967,0
132.7578125,-0.10832174,-0.473577634,20.30461947,8.016879766,70.01042129,0
116.359375,0.207320749,0.073077348,11.96573034,12.69363672,207.4956037,0
120.8828125,-0.218016965,-0.521834801,62.78061789,2.12418735,3.307998318,0
134.390625,-0.225299501,0.004261943,13.39091622,9.279522213,125.4745221,0
121.234375,0.0548357,0.309261814,16.9976177,11.54949073,141.0991291,0
124.8125,-0.382617094,-0.005655682,38.04195587,5.146605105,25.71237323,0
26.2109375,4.021960919,16.03378918,76.77187173,0.011576799,-0.956620612,1
129.296875,-0.065939876,0.388226869,19.66213274,6.652157025,51.09549314,0
100.890625,0.518331071,1.550456789,12.30941382,12.45360191,204.6668024,0
98.0390625,0.749107372,1.201046515,23.14506134,7.095852635,57.05146302,0
108.7578125,0.233883385,-0.011839737,22.80572595,7.431087285,58.33907469,0
105.6171875,0.417958841,-0.054699271,59.99097507,2.304263788,3.768413009,1
90.203125,0.699905844,1.845809617,17.00157863,8.887926856,90.18336169,0
105.25,0.449815831,1.189221199,11.95923397,14.44210085,253.2340973,0
110.8828125,0.58685415,1.883393912,44.24226539,3.514653641,11.21474472,0
121.4765625,0.087416196,0.19799559,19.4375176,6.750373447,52.39071136,0
166.2421875,-0.943275425,0.576726895,68.16085567,-1.405852488,1.103334601,0
119.8359375,0.035286751,0.052892923,20.18501658,8.307373179,76.66591668,0
108.1015625,0.360871395,-0.025096321,16.86761776,11.09273637,135.1611947,0
103.078125,0.490863601,0.619545662,18.54495348,9.997284617,104.0055893,0
83.90625,0.632302854,1.9147951,15.40982655,8.99136861,105.6064222,0
48.078125,3.596613116,17.31498052,72.62912333,1.105638115,0.280692664,1
75.5859375,2.02549836,8.652912976,21.89704893,7.048188633,55.87879143,1
23.2734375,4.868320871,23.99645419,75.53971769,-0.073049929,-0.97263797,1
104.8828125,0.39956842,0.530041077,19.24448246,7.91023549,74.79015284,0
122.46875,0.0675396,-0.153882174,21.64864567,6.722928938,50.18313992,0
118.03125,0.301117934,-0.075077997,33.0073605,4.413993234,19.36410073,0
110.65625,0.172208707,0.355999391,13.30202599,10.61481916,152.8330386,0
43.2578125,2.372961027,4.199083392,69.14749922,1.226661999,0.459215959,1
21.9375,5.365765185,29.99690562,82.76088423,-0.076429822,-1.144676545,1
99.1640625,0.25091326,0.394519071,18.43122306,8.21837443,77.06255312,0
123.4296875,-0.176875998,0.028952113,50.93637669,2.208611497,3.349894223,0
28.5,4.85741434,28.12136742,71.98993491,0.588580234,-0.577556703,1
46.2421875,3.68324294,18.24347102,48.79091132,2.9266899,8.283776651,1
128.171875,-0.037918622,-0.011129688,16.57552718,8.450498075,86.36789836,0
131.40625,-0.101815555,0.533579352,14.26248779,11.72322599,156.5752387,0
51.53125,4.583886068,28.53694214,78.02690251,1.298630747,0.315625176,1
129.1015625,0.12586458,0.149425617,13.92635845,10.51466176,140.6093076,0
90.609375,0.824372729,1.722746445,18.44806822,8.96172954,92.39627168,0
128.1640625,0.298933167,-0.123396453,12.58956378,13.39218883,227.2684773,0
101.3828125,0.435925807,0.352953724,14.36227512,12.1235575,165.3116581,0
119.8203125,-0.007732414,-0.031173733,21.86318008,8.25254168,70.95707127,0
128.8125,0.20172824,0.356539669,14.70956678,9.843719471,121.3776428,0
70.984375,1.698129534,3.342902637,30.63443914,5.769658132,35.77648585,1
145.828125,-0.041406396,0.051940757,19.79690626,9.25933801,90.4802818,0
14.6328125,4.834015379,24.27063395,54.77622617,0.205162319,0.173238772,1
122.9140625,0.142796246,-0.094340606,18.24363766,9.487070967,98.81679262,0
76.3046875,1.586844849,5.187632711,35.21216504,4.561970169,21.33031538,1
112.453125,0.175363577,0.126241155,21.49183429,7.083732514,54.3650339,1
135.4765625,-0.140398531,-0.392377206,11.99793877,12.75707734,215.2696464,0
148.734375,-0.145787361,-0.05847781,9.782509647,19.40777182,436.4494061,0
123.5625,0.030084208,-0.54103849,37.00050632,4.16005962,16.30949301,0
122.8125,0.176057944,0.782359685,21.11149638,6.539225555,47.98775704,0
138.25,0.021824924,0.364679814,15.74038199,9.652010344,120.6009721,0
78.0,1.070876299,-0.632872049,77.06197094,-1.227875829,-0.062562216,1
127.515625,0.183290432,0.120411443,11.57772427,13.29699337,226.3024785,0
130.671875,0.350341482,0.074009386,12.40503177,11.10526106,169.9061003,0
116.53125,0.383035201,0.006439029,21.90086218,6.774061702,51.13801818,0
134.1640625,0.081313284,-0.455453903,22.1962836,6.162869107,44.16357704,0
74.515625,1.863238661,7.586409245,31.30726522,5.486881071,29.91894199,1
118.1328125,0.176329875,0.029936759,18.87268261,8.334070812,77.63026027,0
94.3359375,0.188530685,0.096321526,32.03525252,5.123801783,26.45640876,0
121.0703125,0.201988515,-0.198606271,11.70415909,11.56912068,199.1412317,0
39.2109375,4.553259937,25.26928711,52.1755497,2.472872891,5.780820366,1
145.515625,-0.144941624,-0.064160488,10.07460298,17.77944407,381.365173,0
134.6640625,0.002101963,-0.231075115,27.43869012,5.116015318,28.79016775,0
100.9453125,0.398203933,0.373634276,23.31949055,7.219529218,55.80961774,0
102.0703125,0.773279792,1.386735709,18.07656904,9.441234501,96.48980146,0
101.953125,0.466244878,0.006461593,38.43136459,5.150861606,25.57730866,1
113.0625,0.353996327,0.801163159,13.09436968,11.72129534,182.0660548,0
141.96875,-0.161578883,-0.367062154,23.95314819,5.998041651,41.15149815,0
130.5546875,0.057906869,1.112812797,23.62363832,6.923276611,50.01652339,0
105.2890625,0.162473642,0.479615081,17.5515393,8.190965526,76.76473284,0
78.953125,1.42265173,2.492381502,38.32395364,-0.184758638,-0.466768579,1
115.0078125,0.04870751,-0.232283613,14.82956457,12.22364552,158.3888374,0
38.6796875,4.135570584,22.43417453,76.2240538,-0.000271482,-1.051285608,1
122.5546875,0.56920814,0.360577563,16.81940722,8.635195958,86.11241014,1
121.8828125,0.176977148,0.076177672,14.41016794,11.59318493,151.5250394,0
129.8671875,-0.125938944,-0.004480726,19.18587567,8.072626971,76.81087815,0
41.375,3.802018452,16.05622183,55.42796537,2.451976243,5.164108329,1
116.6015625,-0.00290081,1.317668615,15.70647051,9.226737669,107.7007003,0
103.75,0.939749262,1.422741582,61.73611708,2.107288905,2.887287436,1
125.9765625,-0.062894058,-0.24513992,13.12899545,16.1560225,270.6338215,0
72.671875,0.878137478,2.472894826,27.03811021,7.55053002,56.77801133,0
112.0625,0.331624838,-0.014803418,17.22583887,9.008724198,93.2805985,1
110.3515625,0.163439455,1.917522016,10.55214247,16.71590506,333.0563403,0
97.9140625,0.436301285,3.014447027,8.469054382,24.2116019,688.313733,0
55.484375,2.696052092,9.30684456,76.21677917,1.55500491,1.007749819,1
125.6796875,0.196029468,-0.496272647,14.01272924,10.87947317,148.9067818,0
109.984375,0.299245807,0.131058733,14.06549272,9.888493413,125.3145862,0
113.0,0.047051742,-0.435686885,26.00623466,6.641223627,46.71209329,0
70.6796875,1.953791964,6.084634634,57.83641408,2.779721174,6.402859472,1
131.6640625,-0.11973079,-0.472867143,27.27041731,5.934484515,37.9641641,0
146.3359375,-0.528109714,-0.810518903,83.1691296,-0.608066993,-1.455281327,0
134.078125,-0.083557254,-0.645467061,26.86406539,7.19759418,53.17887142,0
10.3203125,7.875742091,63.14953741,58.92379997,1.635319647,2.225702658,1
119.421875,0.117121033,-0.342901434,14.86816022,12.32538659,164.2564113,0
116.7578125,0.141126132,-0.368246783,22.99964619,8.519070011,77.83131076,0
102.3203125,0.377556005,1.240759164,17.62563106,9.53058409,100.9888348,0
129.1328125,-0.059831468,-0.220326076,13.14385406,13.47041443,201.6382424,0
79.09375,0.690045614,3.883183872,12.25928466,12.15196373,192.4558237,0
84.40625,1.26590011,1.534487234,61.88144992,2.492788249,4.709442491,1
75.34375,1.098252806,3.856843894,24.1814994,6.793382836,49.60433553,0
128.1875,-0.01611437,-0.322559835,12.16994117,12.27011665,198.3546921,0
131.59375,-0.179417872,-0.371064672,16.67705304,8.730358927,94.09128028,0
102.671875,0.820853347,1.717733086,59.80349103,1.750664268,1.952422691,1
123.1484375,-0.190712349,-0.14305388,12.75722961,12.1093089,179.3356311,0
55.875,2.734160587,12.05838952,40.07797458,4.024834632,16.18292524,1
115.1328125,0.35356919,0.122473997,101.2555411,-0.324682974,-1.790749711,0
63.6171875,2.541497624,9.008706645,54.96080529,2.597359761,6.045306323,1
84.2109375,0.667545723,2.068823653,15.45366294,9.292014263,105.9913233,0
107.5546875,0.430305202,8.71e-05,19.7662239,8.584854416,83.72829652,0
32.34375,5.466081293,36.44800254,72.14779181,1.300906485,0.598414701,1
110.2265625,0.205310999,1.590113963,17.17047093,8.520990655,85.42592747,1
124.4921875,0.213780823,-0.066822815,73.83303829,1.820909999,1.585256939,0
115.25,0.293179844,0.213811117,21.49837255,7.938920844,71.93403146,0
114.9296875,0.347779802,0.593843995,17.91028654,11.24476246,136.9852245,0
141.7265625,-0.03290593,-0.14292987,11.77968497,12.10771216,204.0363803,0
150.09375,-0.149463638,-0.241508307,25.3583675,6.050219885,37.10767251,0
112.3515625,0.445220563,-0.091141785,17.09266102,7.956147915,76.17922205,0
114.515625,-0.116343662,0.082337964,34.8199088,4.590969311,21.02151138,0
33.203125,3.751521906,14.37265825,79.64975218,0.026774705,-1.129047672,1
105.5546875,0.269913645,0.323674711,14.28581222,8.197732036,98.6538852,0
67.71875,2.521937363,12.73157816,33.17955737,5.643942499,31.48066694,1
76.671875,1.797571445,3.100705383,11.07083845,16.43405227,314.1971868,1
10.265625,6.166521494,39.91290938,68.15125646,0.959817288,0.093260148,1
131.46875,-0.098552611,0.858819441,18.62236152,9.316408231,93.31909641,0
111.734375,0.168150684,0.626147676,27.3037772,6.503427075,43.90227971,0
