 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
131.15625,52.73377083,0.024067971,-0.188923059,1.622073579,16.11287467,10.61823308,119.3827048,0
132.640625,50.93235931,0.067178685,-0.221266104,1.933110368,13.40177473,10.46240191,144.6478399,0
143.7578125,42.01650459,-0.272219529,0.651014794,0.814381271,12.91983233,16.60416403,285.2511409,0
159.6796875,48.81597036,-0.322081418,0.165751069,2.912207358,17.78578831,7.551598777,67.21151292,0
110.2734375,53.6830564,0.304357585,-0.247350867,2.367892977,13.93421378,9.770597275,128.5513352,0
137.71875,50.80476379,-0.112475386,-0.19679209,25.48327759,63.25486396,2.238599105,3.373260973,0
126.265625,54.34790767,0.00841956,-0.188158681,1.344481605,10.69194965,14.8401082,295.9940828,0
107.7421875,42.71073601,0.315426211,0.47506187,0.959866221,13.86443181,15.03160364,232.5923304,0
129.1796875,49.52294822,-0.051826308,0.025471866,1.888795987,13.2542733,10.67892539,149.358092,0
135.0078125,43.6154173,-0.010089693,0.189328246,2.131270903,18.23816771,9.878744128,105.6897145,0
114.0,42.86716401,0.124817421,1.025930483,3.392976589,21.02067984,7.233553553,56.76919009,0
103.7890625,43.86300626,0.42304693,0.721342176,0.884615385,12.96793308,16.2029334,275.7983767,0
159.328125,55.45100729,-0.696563295,-0.088413471,168.069398,82.06931384,-0.88841017,-0.576780629,0
130.5546875,40.17983181,0.057906869,1.112812797,3.699832776,23.62363832,6.923276611,50.01652339,0
131.1796875,48.39267016,-0.071644761,-0.063301329,5.816889632,29.11939008,5.723191936,34.22910648,0
119.3125,56.72876117,0.167099661,-0.675699635,33.56187291,65.68280689,1.577650963,0.768500744,0
132.0,55.46606508,-0.05228097,-0.610486052,0.822742475,11.20008142,16.38599613,300.1432184,0
127.3046875,44.12297421,0.333926763,0.186469076,3.398829431,22.21299219,7.259463459,55.44700798,0
132.03125,43.37534897,0.14504841,0.416096496,31.36705686,63.07553643,1.834521145,1.981333292,0
118.296875,52.49365429,0.155055468,-0.075475663,2.052675585,14.38341673,10.96694922,146.4283842,0
134.2421875,58.57056989,-0.160566708,-0.593484133,8.274247492,35.33956217,4.606866882,21.20791334,0
120.6328125,39.94094686,0.012318358,0.550779893,5.918896321,29.21677046,5.390038887,29.84543162,0
119.484375,46.26097579,0.057837081,0.244327803,2.964046823,17.57067558,8.119219977,81.23179816,0
93.8671875,42.96680606,0.544013253,1.010726324,6.619565217,29.4190105,5.372288155,31.27245309,0
111.7265625,48.61258113,0.119987519,0.055169496,5.028428094,26.48800816,6.379388922,43.50960999,0
103.375,43.96767278,0.135380832,0.15841688,2.056020067,12.90773946,10.71779763,157.1482408,0
107.7265625,49.08470275,0.676512181,0.289333151,3.075250836,20.67140649,9.382195917,94.52385728,0
114.9296875,49.95266253,0.347779802,0.593843995,1.923076923,17.91028654,11.24476246,136.9852245,0
91.234375,45.58259748,1.000568549,1.596992372,61.96655518,91.03407546,0.984922339,-0.851968351,0
114.625,48.30227091,0.140018676,-0.047546282,4.446488294,22.78860933,6.533891444,47.51004627,0
118.171875,43.39698819,0.255575183,0.769809411,2.565217391,16.54157408,8.510258639,86.45863399,0
130.8984375,42.94433895,-0.140703597,0.482049838,2.078595318,13.05912116,10.23719707,144.6349517,0
94.734375,43.77704242,0.751324316,1.413778726,4.79264214,25.10027674,6.098772739,40.95090589,0
135.7890625,47.66052683,-0.123442462,0.103470459,12.66555184,42.51340749,3.344190974,10.13010963,0
89.3046875,50.00899272,0.512633112,0.50293573,3.846989967,24.29602482,6.89789687,49.77483619,0
89.4765625,41.46515194,0.662060115,1.421693358,4.318561873,27.22318305,6.972957863,50.80413023,0
128.046875,45.44706044,-0.082527812,0.440462698,7.545150502,31.63005432,4.878558738,25.40571621,0
99.4296875,37.00647823,0.559514758,1.821466571,5.204013378,29.07745712,6.022441921,36.89268893,0
104.0546875,43.77272777,0.319864705,0.248275814,3.009197324,17.17402806,7.703628399,74.35535104,0
95.9765625,47.05224238,0.429249849,0.158158045,2.235785953,13.01374076,9.885090404,140.5359036,0
92.25,34.67167432,0.733480055,2.800215994,1.997491639,11.53303357,11.65259839,206.5592948,0
132.75,41.85951206,-0.253640474,0.64769231,1.045150502,11.54044661,14.03408563,240.1349596,0
109.7734375,65.76618323,0.367544746,-1.018931534,45.18060201,87.11576405,1.437992457,0.120399245,0
131.1328125,49.46769323,0.029280051,-0.136594203,6.362876254,26.42665928,4.990145627,27.82670945,0
90.609375,42.51198992,0.824372729,1.722746445,2.772575251,18.44806822,8.96172954,92.39627168,0
131.5078125,51.78802892,-0.041379232,-0.1431201,2.294314381,13.37878822,9.725514169,133.1636622,0
147.5234375,47.19424039,-0.270451157,0.336919856,1.79180602,17.34316149,10.70395237,121.0997835,0
118.5,47.63156123,0.12795854,0.534506904,2.915551839,16.51968702,8.833995302,100.7654495,0
119.6015625,49.84606614,0.030879422,-0.292740344,1.760869565,12.26946644,11.35298596,177.8841638,0
109.828125,40.69572869,0.34886162,0.824932934,2.088628763,16.01203052,9.997709483,114.3981424,0
82.0703125,34.79407807,1.51109025,5.921365217,4.902173913,24.85054918,5.792550381,36.6815458,0
127.8203125,49.70120622,0.019765499,-0.251193786,3.826086957,17.4960059,6.762034868,60.42493891,0
124.0703125,45.64437664,-0.076008714,-0.288713874,4.857023411,24.98559035,5.856510725,37.06854429,0
107.65625,45.50642769,-0.063683708,0.252364766,2.596989967,14.93256159,8.622630021,98.63715737,0
75.2890625,39.25620022,0.737210693,2.297597844,2.676421405,17.47754831,8.403287507,82.83680534,0
128.171875,49.12422222,-0.037918622,-0.011129688,2.745819398,16.57552718,8.450498075,86.36789836,0
133.984375,47.64041489,-0.020779626,0.01825475,4.328595318,26.96538506,6.724417498,46.39116792,0
140.4921875,49.19301845,-0.282344175,-0.090949798,2.334448161,20.42213823,9.218967107,87.13543295,0
125.3203125,55.70008045,0.286498805,-0.410723676,2.890468227,16.82758951,8.414920631,87.54155493,0
147.3828125,53.20216764,-0.17201993,-0.488832123,2.321070234,15.32061776,9.710144228,116.147369,0
140.8046875,58.21499197,-0.295049069,-0.728040811,16.6722408,57.21029621,3.195237408,8.403035433,0
158.046875,48.19456974,-0.254162475,0.071752512,2.493311037,18.41760433,9.283674127,96.40961679,0
136.8671875,53.99122774,-0.167963918,-0.109046434,2.844481605,14.51279777,8.205648148,96.84294582,0
112.9609375,47.90964842,0.082639239,-0.009475507,3.193979933,19.78752091,7.129830664,57.93389672,0
137.4375,45.16095347,-0.149813552,0.275385401,1.08361204,11.40936506,15.09660581,271.3693619,0
115.625,56.01645963,0.054995606,-0.738947364,2.281772575,13.90748345,9.443487585,121.0973366,0
146.34375,52.08353229,-0.379283904,-0.180738702,0.651337793,10.84396816,19.89472386,425.1417111,0
126.625,42.08158,0.040561635,0.510049159,1.897157191,17.89752394,10.70673956,121.3865424,0
100.21875,44.3501581,0.359963261,0.409074995,7.419732441,30.43696944,5.139542597,29.10876971,0
81.1015625,37.17732841,0.704060395,2.775788979,5.808528428,27.99174438,5.281718833,29.33900342,0
89.6875,38.83614417,0.528988452,1.701879119,2.581103679,16.79567185,8.599693868,88.514819,0
89.5546875,43.02866207,0.764876141,0.995443681,1.766722408,12.71661527,11.67609629,179.0890322,0
65.6484375,41.74711626,2.497251543,7.762577084,21.5083612,61.49252148,2.597243105,5.004489646,0
135.3359375,45.54827064,-0.118751191,0.226446606,2.515886288,14.98563131,8.76776431,99.82635267,0
101.9140625,57.63828851,0.692179402,-0.387154329,2.930602007,20.50934284,9.923346052,103.8813462,0
116.53125,51.08891414,0.176184448,-0.42634173,4.45819398,24.77016272,7.305658086,57.60809094,0
136.703125,55.21525482,-0.138694079,-0.457520726,3.048494983,19.55006409,7.873036125,69.09910524,0
122.2578125,72.08883908,0.072019044,-1.098034967,61.47575251,77.03253828,1.066106754,-0.125593374,0
100.609375,42.39679277,0.080003045,0.504985822,0.537625418,10.44372188,21.78880752,495.3496895,0
102.3515625,56.7009135,0.820094041,0.209103444,146.2157191,57.49237513,-0.94128896,1.461150357,0
99.015625,44.55579094,0.441214347,0.413004355,2.581939799,21.05616335,8.825088022,81.3105205,0
138.3671875,57.4178586,-0.269174771,-0.637333771,5.441471572,29.39613686,5.898076207,35.64795387,0
124.3828125,39.3317463,0.191626311,1.00463672,5.846153846,27.54597392,5.185667022,28.51923717,0
122.40625,49.82303645,0.312326448,0.015788815,2.489130435,14.79669522,8.620706539,98.78589648,0
140.5,48.08959737,-0.329768528,-0.047653677,3.592809365,20.78828414,6.870723396,53.5802784,0
114.921875,54.09260136,0.170221538,-0.610939454,2.058528428,14.66760767,10.32826388,130.2293738,0
142.6796875,47.40054285,-0.221563426,-0.035216747,1.273411371,11.16378501,14.13722166,257.8529153,0
94.921875,41.11998628,0.085351535,0.971594141,30.57023411,68.82130598,1.943111546,2.072714929,0
117.3671875,50.62467146,0.260396678,-0.248495839,17.48327759,51.00093993,3.003239322,7.893578117,0
94.046875,45.78769952,0.422078974,0.34618899,1.701505017,15.3793839,11.98457984,161.2285244,0
102.2890625,38.79637393,0.485193258,1.355040639,1.2909699,14.00808243,13.08295886,187.4166093,0
121.6484375,50.55745337,-0.032036229,-0.183123707,2.836120401,17.65769559,9.076068895,96.24729568,0
120.6640625,45.11327364,0.248535925,0.102418668,1.357023411,10.62576187,14.50295257,290.2115051,0
120.140625,52.14474062,0.161884588,-0.011685977,1.929765886,12.88020766,11.22472597,166.61041,0
127.328125,55.47171427,0.090975731,-0.444422013,69.9138796,73.24054455,0.434744223,-1.249027167,0
115.625,43.2740179,-0.036397,0.947991219,2.862876254,18.87805241,7.951204137,72.10466975,0
135.4609375,47.04550695,-0.319186637,-0.069042543,2.628762542,14.8305696,8.782236612,102.1982273,0
117.046875,44.22648729,0.37963909,0.36491994,2.24916388,13.48521267,9.933787511,133.6564971,0
119.765625,46.11542658,0.023632264,0.445188435,6.543478261,35.56682367,5.635676137,30.94583744,0
117.2890625,46.51900693,0.211703226,0.36452689,2.379598662,17.49241743,9.401099761,101.7174169,0
107.4765625,48.20107053,0.243526154,-0.09543628,1.376254181,10.49927078,14.35156605,295.8581802,0
136.984375,54.11229417,-0.333258208,-0.276852847,2.377090301,16.01230015,9.867959089,119.0162714,0
121.40625,55.54874513,0.215432014,-0.378657713,16.03846154,51.04107002,3.130645353,8.5090467,0
140.296875,47.28361228,-0.199351494,0.022023913,3.329431438,19.0914934,7.702601222,70.90927872,0
128.828125,48.34610076,0.083465501,0.251522402,0.648829431,9.048203704,21.83509649,558.8449995,0
78.4921875,37.91664297,0.959390245,2.787533437,2.690635452,14.00177769,8.391844353,104.8139156,0
112.40625,54.05327775,0.14816331,-0.27041405,3.329431438,19.44910613,7.43694521,62.50174165,0
123.8203125,52.35626658,0.072767668,-0.372553152,3.668060201,20.54787256,7.584865207,66.58051985,0
98.96875,46.2055424,0.527031908,0.079980042,1.987458194,13.33448053,10.31042146,141.3603377,0
136.3984375,48.70724725,-0.052361153,0.152358035,0.769230769,11.10983127,18.12971574,365.6411374,0
105.25,47.67910313,-0.000652058,-0.366651687,3.827759197,21.80167752,6.480534447,46.51900424,0
125.3984375,43.81804349,0.068026056,-0.004114009,11.66973244,42.73031774,3.794354318,13.77783802,0
124.0859375,45.33297423,0.039337322,0.239576265,1.930602007,16.42244467,9.583074571,101.3518039,0
119.9609375,45.59337986,0.066533307,0.320895411,3.306020067,20.59678183,7.554222175,63.93773915,0
125.3203125,55.91203102,0.174962397,-0.438209802,5.54180602,30.05278118,5.724635874,32.87357994,0
93.1875,40.94503747,0.464308587,1.368183881,2.144648829,18.92716138,9.459223898,93.4471575,0
87.7421875,34.7392623,0.770947305,3.106050368,7.244983278,34.34934168,4.82716741,22.56191967,0
89.15625,48.00544199,0.59054781,0.148027673,1.777591973,13.77539732,11.78794024,168.4119313,0
128.359375,50.787353,0.027094931,-0.296065418,20.26505017,49.82097531,2.2788705,3.898883389,0
128.1953125,54.72874282,-0.121768692,-0.476035911,69.91471572,82.49725495,0.564218744,-1.245261033,0
99.6171875,39.39367039,0.653726942,1.323436682,8.113712375,32.54709137,4.482549198,20.87979433,0
131.7109375,49.5642185,0.034696445,-0.560666999,9.654682274,39.35415461,4.196184473,16.90887316,0
80.140625,42.84906912,0.66134813,1.160605685,2.576923077,19.67562885,8.529585829,77.78908034,0
93.734375,50.2642213,0.437706347,0.207748361,24.38879599,56.34158994,2.145112523,3.177422122,0
113.0234375,50.4350549,0.042195067,-0.238392187,6.60451505,34.02858743,5.261158864,26.77543893,0
80.671875,37.82486562,0.863660334,2.425342552,2.275083612,16.76740591,9.2619697,96.19711832,0
151.5078125,48.47840951,-0.119643101,-0.243546273,2.224916388,14.63383905,9.650360263,117.2324277,0
120.6640625,44.94185086,0.167358695,0.118957145,1.489966555,16.27093145,12.27499814,160.6961881,0
102.25,65.34200888,0.851937692,-0.227574233,0.935618729,9.594105398,19.95361512,468.7074339,0
131.9375,45.47763015,0.180016792,0.301784342,3.43729097,22.34377755,7.448480714,60.11171573,0
108.265625,51.69811475,0.253484823,0.06801626,1.859531773,12.46923979,11.13580839,170.2881082,0
115.515625,55.56878963,0.185235441,-0.300829104,2.992474916,19.57946104,7.47324173,61.98357391,0
108.890625,57.09479978,0.20357272,-0.874635091,194.6730769,76.22315402,-1.707684198,1.535427096,0
135.46875,53.604445,0.011668373,-0.369041328,5.858695652,27.63630131,5.236634039,29.14499359,0
136.1328125,47.49134314,0.023265954,0.036549956,2.489130435,19.68316894,9.27599337,93.51371778,0
76.484375,34.673924,1.051201422,4.373571042,2.070234114,17.39901826,9.532496416,98.75590785,0
82.4140625,45.6223505,0.935795508,1.628559848,3.265886288,22.81339614,7.496910964,58.48108269,0
105.546875,39.22169747,0.269671956,1.377361057,3.37541806,22.36655779,8.075518784,71.57438717,0
143.328125,54.97813619,-0.228409568,-0.630942333,3.972408027,19.57534303,6.795162316,54.67860865,0
101.7578125,49.85725657,0.199822091,-0.266164654,3.331939799,21.98314229,8.678700028,81.10588811,0
136.4296875,57.43239009,-0.041043362,-0.813721047,14.85117057,43.90708787,2.981883666,8.037103126,0
106.734375,48.19483316,0.219808255,-0.309230357,1.716555184,14.44447656,12.55192723,185.0169301,0
125.5390625,54.15918412,0.143623857,-0.254128759,130.1187291,70.44556676,-0.628429484,-0.663865113,0
123.5078125,45.65153271,0.010046973,0.603129642,6.892140468,29.66745858,5.107997289,28.40133067,0
48.9453125,39.18830912,3.145141266,11.66154241,192.1011706,50.9463023,-1.507778581,1.851651881,0
136.9453125,57.07852439,0.020490026,-0.752266542,0.62541806,8.488049207,24.05379885,682.4238526,0
133.96875,54.42669059,-0.208422583,-0.323318015,2.544314381,16.48265155,9.244745593,101.8510003,0
108.671875,43.66064256,0.16097522,0.139801756,3.598662207,24.62218454,7.491204404,57.98247071,0
89.8515625,40.72969008,0.370951346,0.839147139,1.404682274,12.69760642,11.70803703,170.8923881,0
135.1640625,50.8525407,-0.016696439,-0.065704606,6.810200669,29.7912177,4.928023655,25.83941433,0
121.59375,44.62875291,0.249900898,0.406605974,1.72826087,14.01804513,10.79141845,142.5354696,0
114.9765625,48.4751007,0.131796258,-0.175307083,3.87458194,21.97937592,8.318309993,77.4146956,0
115.8203125,47.16533976,0.09536892,-0.011852735,1.143812709,11.81487867,14.01306269,237.1888332,0
95.0625,50.1634438,0.657025774,0.348162566,10.090301,38.94576719,4.103211971,16.36638029,0
100.1015625,41.5902332,0.987930764,1.798211427,140.132107,92.79473124,-0.698226921,-1.302047088,0
128.53125,48.38144942,-0.013896517,0.005110723,7.77173913,31.75173717,4.789287535,24.64390612,0
121.984375,44.33466201,-0.005426869,0.105549416,3.835284281,23.6039392,6.941638786,50.99656915,0
117.390625,47.24821994,0.33620111,0.120427217,2.47993311,19.67687382,9.064563997,87.69779216,0
116.984375,53.72426482,0.331208949,-0.323931465,2.086956522,19.70244702,10.1310364,106.4989164,0
105.9140625,42.60777279,0.321508839,0.817274676,1.805183946,12.52307595,11.03269206,166.4132425,0
109.8671875,44.94151948,0.594955433,0.95163358,2.285117057,15.44885226,8.654349804,93.00382482,0
121.859375,42.182219,0.247988903,0.698647195,2.071906355,12.29867356,10.59097711,166.6081538,0
143.21875,50.87053689,-0.346445944,0.039971534,5.922240803,30.11399424,5.254077893,27.37520139,0
113.3828125,41.59178876,0.385703979,0.625337453,2.47909699,18.56135261,8.890347896,88.83012974,0
126.6875,46.60266724,0.070217115,0.272609975,2.367056856,13.69421985,9.167208155,119.1992581,0
104.3125,51.78723751,0.043177874,-0.347696577,1.367056856,15.39594108,12.60845573,166.5430204,0
105.65625,49.55921923,0.676353218,0.709236555,3.045150502,19.25939726,8.665260848,85.9856312,0
95.0078125,37.6525016,0.315869601,1.802161665,2.950668896,20.50018536,7.809740763,66.80014907,0
111.546875,49.19394961,0.347045527,-0.041635061,1.019230769,13.06878374,15.36845134,257.7129833,0
119.3984375,50.81635746,0.145644194,-0.198148664,2.066053512,17.94570457,10.43588479,117.5018539,0
120.15625,50.62213534,-0.038485131,-0.173062788,4.381270903,25.12560654,6.625098696,46.62343477,0
104.8203125,35.97664902,0.08028042,2.232677231,1.489130435,10.41259442,14.54123174,304.9021154,0
139.9921875,45.68908104,0.07195855,0.597103253,2.752508361,19.1676886,9.020873768,92.05519721,0
75.34375,35.90731069,1.098252806,3.856843894,4.030100334,24.1814994,6.793382836,49.60433553,0
126.09375,58.84545935,-0.133909843,-0.610810262,1.628762542,17.74737181,11.82534229,145.623157,0
157.5859375,48.24943771,-0.308626969,0.115956991,1.22826087,9.73532189,17.23539114,400.0113362,0
116.28125,39.58139113,0.708503039,1.659615188,3.675585284,22.29139881,7.810545693,68.1781063,0
123.625,52.10116361,0.040286937,0.066141063,0.673076923,9.735428743,19.21606148,434.305014,0
107.6796875,51.1947772,0.440543194,0.064266442,1.035117057,9.386201227,18.56906191,456.7840829,0
126.1015625,50.90245571,-0.126128261,-0.524239396,8.883779264,41.55856613,4.530755412,18.8365083,0
125.8984375,56.5849527,0.085537056,-0.442749672,77.81605351,75.9952666,0.065664852,-1.819618253,0
154.328125,45.54463974,-0.447880355,0.46813225,12.38963211,44.75102465,3.564380001,11.42250537,0
97.9921875,48.23307606,0.46665732,0.385781704,2.060200669,16.86082281,9.100715138,90.94162977,0
119.3125,47.29821449,-0.101247717,0.275694261,3.325250836,17.63738422,7.40122619,68.32711084,0
125.2109375,45.45974393,0.34691227,0.602769983,2.70735786,17.97060902,8.8617261,90.98856076,0
143.0859375,51.88358774,-0.048792376,-0.347212084,2.233277592,15.63034298,10.47890412,129.0821241,0
167.265625,52.15893445,-1.243047959,1.405514588,158.5585284,70.8744527,-0.817827062,-0.389345317,0
124.859375,40.97135706,-0.084806487,0.297894554,4.940635452,28.80743913,6.466653343,43.31394596,0
125.046875,46.51190361,0.185208229,0.268530657,6.531772575,32.02217293,5.273107213,28.06126566,0
112.125,42.28622707,0.369539105,1.279808349,2.122909699,13.36041839,9.568233241,129.3575643,0
129.0546875,50.14686378,0.041854979,-0.375044104,2.867892977,17.15420732,8.01456317,78.22859669,0
131.1640625,51.38150466,0.052180551,-0.160308136,9.47993311,39.34973661,4.323782065,17.86939219,0
100.8046875,41.94118996,0.438826607,0.922366861,1.962374582,17.14602119,10.53561396,123.6196984,0
102.25,48.12613635,0.938265808,1.265317406,54.32107023,65.76496555,0.867396569,-0.321636825,0
119.421875,49.8799511,0.217237421,-0.051108402,3.828595318,19.70768533,7.481218751,68.69187017,0
130.671875,45.98727905,0.350341482,0.074009386,1.753344482,12.40503177,11.10526106,169.9061003,0
123.390625,48.50486998,-0.082856721,-0.148708215,1.695652174,15.4245715,11.04239421,136.4735174,0
96.3671875,43.14127792,0.44742961,0.569513031,2.816889632,17.59244334,8.552782935,87.72310617,0
92.484375,45.94612748,1.064898655,1.758076947,14.57692308,44.90510175,3.280750752,10.02026334,0
125.9453125,48.1725915,0.149478514,-0.222415209,2.39548495,16.84023728,9.727335099,110.8782584,0
140.1875,51.09913007,0.076297692,-0.371742333,1.973244147,13.25796107,10.67733921,150.0240445,0
142.7109375,50.0827678,0.055708737,-0.199145725,5.35451505,27.48291786,5.795879137,35.86346561,0
123.5625,55.55160186,0.030084208,-0.54103849,9.012541806,37.00050632,4.16005962,16.30949301,0
100.1640625,48.62496423,0.384772027,0.271661349,3.046822742,22.98151391,8.016181231,66.11208269,0
146.1640625,58.52280236,-0.386948102,-0.55575902,176.4423077,75.75173442,-1.570609373,0.968536251,0
137.8828125,49.92097209,0.270337946,-0.269251839,7.668896321,31.82105174,4.377944191,19.03841376,0
104.046875,47.2732845,0.264587145,0.093056486,3.311036789,18.00706602,6.98310784,59.41675968,0
100.0703125,48.70289128,0.652336114,0.358615628,13.90802676,48.35943914,3.468044065,10.7373052,0
127.765625,50.48073339,0.121002334,-0.23342144,3.317725753,22.2697296,8.175450639,72.77756054,0
128.390625,45.02260446,0.050869902,0.33551466,0.922240803,11.66691318,17.51912706,339.1324544,0
94.6484375,36.91154753,0.414356343,2.4535882,2.890468227,20.01810742,7.920727304,67.37067538,0
132.3984375,49.09021349,0.03553109,-0.455355488,1.64632107,14.15269671,10.59662452,133.4742155,0
123.2734375,53.70066265,0.084624656,-0.573979478,2.585284281,18.39724016,8.261406755,76.14156781,0
94.921875,41.77892138,0.242758751,0.585400544,1.518394649,11.75981037,12.46411347,210.5668108,0
114.0703125,46.82033205,0.319760702,0.160469435,1.204013378,12.36208942,13.24643655,207.366179,0
124.2265625,49.76463586,-0.078626992,0.018097348,1.653846154,10.96805533,13.37211061,256.5692616,0
121.1953125,51.80689182,0.335343102,0.080414818,6.217391304,28.64182394,5.648691522,35.07835956,0
88.734375,32.96576927,0.921352182,4.066218253,1.684782609,16.41752885,11.76557079,152.1488397,0
148.3125,58.02541873,-0.208668495,-0.448645506,3.990802676,24.65139726,6.795564774,48.24035684,0
137.09375,55.479506,-0.266391407,-0.370034248,2.203177258,14.77788809,10.63721251,136.7137084,0
105.7578125,47.6802085,0.334637911,-0.105519159,2.860367893,16.99891009,8.382180252,86.40850202,0
113.5703125,47.07800767,0.307256999,0.111652444,2.77090301,18.36082121,8.707194402,89.0718548,0
122.8671875,50.38622255,0.165695704,-0.200632152,3.172240803,21.01107604,8.114895818,72.80672387,0
56.5625,29.50364119,2.998386497,17.24222402,65.2090301,78.93437297,0.627879144,-1.261211285,0
94.75,48.42455472,0.36171082,0.307418621,5.883779264,32.77825118,5.727836134,32.17992822,0
126.1640625,50.37915264,0.197549422,-0.190318653,1.872073579,16.39967542,11.53101689,147.5269756,0
95.7421875,44.05044092,0.514332377,1.458993717,1.60451505,14.10916397,10.91218744,140.6188952,0
100.28125,47.9144644,0.2922813,0.066009718,2.972408027,20.49679985,7.929181493,68.25376179,0
111.6953125,46.71398322,0.305508727,0.126119979,4.356187291,26.95283047,7.143542932,52.14633239,0
140.71875,45.57239047,-0.151711603,0.084920325,0.772575251,9.94223031,18.56469558,408.1722424,0
100.7265625,46.91710023,0.631610546,0.757659946,9.430602007,37.45966884,4.250136509,17.64899395,0
107.640625,47.33486664,0.311011642,0.168777692,1.695652174,14.50415744,10.67804088,131.7449389,0
120.34375,48.68175311,0.087248991,-0.0381878,1.099498328,10.06173086,16.90725578,367.7436188,0
128.171875,51.74292062,0.150712183,-0.60777109,1.242474916,11.66626508,13.19594642,221.9784785,0
105.484375,36.66038913,0.415817209,1.534129141,1.556020067,14.49025871,11.96194969,164.076744,0
112.9296875,46.75537797,0.247111257,0.437592585,4.157190635,21.9705726,6.216421584,42.42134669,0
156.2578125,48.02965329,-0.635141984,0.354090836,1.502508361,14.75233082,11.7112927,154.2734719,0
106.5859375,41.32143953,0.060188891,0.968328921,2.086120401,12.9027793,10.67092088,157.2375628,0
97.203125,33.45294255,0.666373873,2.979826177,15.53344482,48.61389466,3.063647212,8.10047095,0
118.828125,46.88385073,0.394514602,0.44964409,2.284280936,15.26546982,10.22078079,127.9772257,0
103.4140625,52.15130142,0.838419995,0.51168986,2.044314381,12.99004801,11.2381718,166.7350406,0
95.234375,47.56598778,0.446492419,0.338406362,1.352006689,13.60149526,11.81026392,159.6326241,0
136.40625,46.81570208,-0.095745188,-0.204544116,2.321070234,15.73209842,9.377642581,105.4524769,0
121.2734375,48.68179762,0.082594831,-0.188231953,2.285953177,20.3393905,9.545840016,94.68713396,0
84.109375,39.5273312,0.565419698,1.601186316,1.486622074,11.59499034,12.6054339,216.6943663,0
101.2421875,51.86125512,0.490314137,-0.026490438,5.769230769,26.38565137,5.358591635,30.77787047,0
101.921875,45.73695329,0.363985257,0.648072946,3.823578595,21.72228513,7.064031003,56.75060235,0
111.6875,52.08777898,0.144344226,-0.163360576,2.668896321,16.64127929,10.36482069,128.6428246,0
121.015625,46.62834847,0.090688707,-0.022351242,2.47993311,20.01614145,9.204097344,90.99393333,0
136.6015625,48.19254024,-0.045957706,-0.132614536,1.518394649,15.25290134,12.14864534,163.0082428,0
114.5703125,51.09957858,0.183735196,-0.329965176,2.180602007,14.37194027,10.83824117,148.4762956,0
129.296875,45.4473183,-0.065939876,0.388226869,3.428929766,19.66213274,6.652157025,51.09549314,0
134.203125,45.77925284,0.02801394,-0.108025926,6.273411371,28.61054362,5.08046732,26.97466407,0
117.2578125,47.55330005,0.432578361,0.298294531,6.427257525,29.49914504,5.259671454,29.23954166,0
122.7265625,48.97348052,-0.018332218,0.002608603,10.40217391,39.75924152,4.020460464,15.51974367,0
123.3125,48.28734792,0.303458588,-0.194980956,4.402173913,27.48565382,6.862216701,48.23390271,0
138.046875,43.84825741,-0.134319192,0.593689517,1.947324415,11.76446955,11.88800712,202.6613156,0
110.265625,45.26665515,-0.066088702,0.373827938,3.263377926,19.08018715,7.432289948,65.07049066,0
125.4765625,45.7035223,0.329279197,0.314437619,2.622909699,16.09630642,8.524556503,89.99095632,0
147.0703125,45.58203175,-0.417425064,0.008936608,0.820234114,11.08466771,16.15530276,297.8479439,0
103.8046875,51.59533933,0.25026961,-0.264395141,2.751672241,14.37700827,8.700989198,105.9110457,0
133.65625,48.04627286,-0.016112707,-0.069741431,11.74331104,42.76067213,3.792356847,13.71341075,0
120.1015625,47.97115667,0.050715003,-0.002818045,4.076086957,27.86803104,7.049998329,49.69810711,0
136.46875,45.22563873,-0.18439488,0.248797666,4.043478261,23.74970056,7.037496732,53.78218849,0
125.3515625,48.11665347,-0.087825488,-0.107858424,2.165551839,15.34942017,9.756676006,115.4196786,0
142.296875,47.24344521,-0.037302799,-0.254429794,0.66722408,9.573145409,19.66562033,455.8824486,0
120.8828125,51.85069025,-0.041628469,-0.290913068,10.31605351,38.12396752,3.907732567,15.02116119,0
153.4453125,42.41992615,-0.421236247,0.423807843,5.848662207,25.93430741,4.96260238,26.4022886,0
137.9140625,49.2052505,-0.129649114,0.201766303,1.782608696,14.1035788,10.98900475,147.2313257,0
127.578125,48.2567368,-0.030213347,-0.088678545,2.112876254,16.95650943,9.351440501,96.80530844,0
144.9296875,44.39562612,0.016635528,0.410446697,9.422240803,37.27370706,4.05963374,15.66484865,0
129.1328125,55.53452911,-0.137912087,-0.865471378,3.673913043,22.17332201,7.863406002,68.76891612,0
106.390625,52.20605724,0.202892036,-0.299346956,163.6204013,48.65649563,-1.356872377,2.38157552,0
111.171875,61.91805439,0.359765058,-0.747335503,61.83110368,87.23791079,0.916027429,-0.903460922,0
133.984375,52.9271292,-0.285671327,-0.37984693,104.4071906,76.73402734,-0.045797465,-1.226868111,0
102.9609375,47.20656111,0.236283363,0.136788409,2.787625418,16.12980521,9.137983798,106.5654284,0
